x-axis,1,2,3
second,Volt,Volt,Volt
+10.0843200E-03,+996.2315E-06,-1.0206657982E+00,+1.7167870585E+00
+10.0844800E-03,+1.1595481E-03,-1.0219220800E+00,+1.7187971087E+00
+10.0846400E-03,+971.1059E-06,-1.0313441902E+00,+1.7186714806E+00
+10.0848000E-03,+971.1059E-06,-1.0206657982E+00,+1.7177292695E+00
+10.0849600E-03,+757.5380E-06,-1.0219220800E+00,+1.7177292695E+00
+10.0851200E-03,+782.6637E-06,-1.0206657982E+00,+1.7177292695E+00
+10.0852800E-03,+757.5380E-06,-1.0219220800E+00,+1.7187971087E+00
+10.0854400E-03,+782.6637E-06,-1.0206657982E+00,+1.7197393198E+00
+10.0856000E-03,+971.1059E-06,-1.0219220800E+00,+1.7186714806E+00
+10.0857600E-03,+971.1059E-06,-1.0313441902E+00,+1.7187971087E+00
+10.0859200E-03,+971.1059E-06,-1.0206657982E+00,+1.7186714806E+00
+10.0860800E-03,+971.1059E-06,-1.0112436879E+00,+1.7187971087E+00
+10.0862400E-03,+757.5380E-06,-1.0219220800E+00,+1.7186714806E+00
+10.0864000E-03,+782.6637E-06,-1.0206657982E+00,+1.7187971087E+00
+10.0865600E-03,+971.1059E-06,-1.0219220800E+00,+1.7186714806E+00
+10.0867200E-03,+757.5380E-06,-1.0313441902E+00,+1.7177292695E+00
+10.0868800E-03,+782.6637E-06,-1.0313441902E+00,+1.7177292695E+00
+10.0870400E-03,+971.1059E-06,-1.0313441902E+00,+1.7187971087E+00
+10.0872000E-03,+971.1059E-06,-1.0206657982E+00,+1.7186714806E+00
+10.0873600E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.0875200E-03,+757.5380E-06,-1.0112436879E+00,+1.7177292695E+00
+10.0876800E-03,+782.6637E-06,-1.0219220800E+00,+1.7187971087E+00
+10.0878400E-03,+757.5380E-06,-1.0206657982E+00,+1.7186714806E+00
+10.0880000E-03,+569.0958E-06,-1.0219220800E+00,+1.7177292695E+00
+10.0881600E-03,+996.2315E-06,-1.0313441902E+00,+1.7187971087E+00
+10.0883200E-03,+945.9802E-06,-1.0313441902E+00,+1.7186714806E+00
+10.0884800E-03,+782.6637E-06,-1.0313441902E+00,+1.7177292695E+00
+10.0886400E-03,+971.1059E-06,-1.0206657982E+00,+1.7177292695E+00
+10.0888000E-03,+971.1059E-06,-1.0219220800E+00,+1.7177292695E+00
+10.0889600E-03,+757.5380E-06,-1.0206657982E+00,+1.7187971087E+00
+10.0891200E-03,+782.6637E-06,-1.0219220800E+00,+1.7197393198E+00
+10.0892800E-03,+971.1059E-06,-1.0313441902E+00,+1.7186714806E+00
+10.0894400E-03,+971.1059E-06,-1.0313441902E+00,+1.7177292695E+00
+10.0896000E-03,+971.1059E-06,-1.0313441902E+00,+1.7177292695E+00
+10.0897600E-03,+971.1059E-06,-1.0313441902E+00,+1.7177292695E+00
+10.0899200E-03,+971.1059E-06,-1.0206657982E+00,+1.7187971087E+00
+10.0900800E-03,+971.1059E-06,-1.0112436879E+00,+1.7197393198E+00
+10.0902400E-03,+971.1059E-06,-1.0219220800E+00,+1.7186714806E+00
+10.0904000E-03,+971.1059E-06,-1.0206657982E+00,+1.7177292695E+00
+10.0905600E-03,+971.1059E-06,-1.0219220800E+00,+1.7177292695E+00
+10.0907200E-03,+971.1059E-06,-1.0206657982E+00,+1.7187971087E+00
+10.0908800E-03,+971.1059E-06,-1.0112436879E+00,+1.7186714806E+00
+10.0910400E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.0912000E-03,+757.5380E-06,-1.0219220800E+00,+1.7177292695E+00
+10.0913600E-03,+782.6637E-06,-1.0206657982E+00,+1.7187971087E+00
+10.0915200E-03,+971.1059E-06,-1.0112436879E+00,+1.7186714806E+00
+10.0916800E-03,+971.1059E-06,-1.0219220800E+00,+1.7177292695E+00
+10.0918400E-03,+971.1059E-06,-1.0313441902E+00,+1.7177292695E+00
+10.0920000E-03,+971.1059E-06,-1.0313441902E+00,+1.7187971087E+00
+10.0921600E-03,+757.5380E-06,-1.0313441902E+00,+1.7176036414E+00
+10.0923200E-03,+996.2315E-06,-1.0206657982E+00,+1.7167870585E+00
+10.0924800E-03,+1.1595481E-03,-1.0219220800E+00,+1.7177292695E+00
+10.0926400E-03,+757.5380E-06,-1.0206657982E+00,+1.7187971087E+00
+10.0928000E-03,+782.6637E-06,-1.0112436879E+00,+1.7197393198E+00
+10.0929600E-03,+971.1059E-06,-1.0112436879E+00,+1.7186714806E+00
+10.0931200E-03,+971.1059E-06,-1.0219220800E+00,+1.7166614303E+00
+10.0932800E-03,+971.1059E-06,-1.0313441902E+00,+1.7167870585E+00
+10.0934400E-03,+757.5380E-06,-1.0313441902E+00,+1.7177292695E+00
+10.0936000E-03,+782.6637E-06,-1.0206657982E+00,+1.7177292695E+00
+10.0937600E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.0939200E-03,+971.1059E-06,-1.0219220800E+00,+1.7177292695E+00
+10.0940800E-03,+1.1846737E-03,-1.0313441902E+00,+1.7177292695E+00
+10.0942400E-03,+1.1595481E-03,-1.0313441902E+00,+1.7177292695E+00
+10.0944000E-03,+971.1059E-06,-1.0313441902E+00,+1.7177292695E+00
+10.0945600E-03,+971.1059E-06,-1.0206657982E+00,+1.7177292695E+00
+10.0947200E-03,+971.1059E-06,-1.0219220800E+00,+1.7177292695E+00
+10.0948800E-03,+971.1059E-06,-1.0313441902E+00,+1.7177292695E+00
+10.0950400E-03,+971.1059E-06,-1.0206657982E+00,+1.7177292695E+00
+10.0952000E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.0953600E-03,+971.1059E-06,-1.0112436879E+00,+1.7187971087E+00
+10.0955200E-03,+971.1059E-06,-1.0112436879E+00,+1.7197393198E+00
+10.0956800E-03,+971.1059E-06,-1.0219220800E+00,+1.7186714806E+00
+10.0958400E-03,+971.1059E-06,-1.0206657982E+00,+1.7177292695E+00
+10.0960000E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.0961600E-03,+1.1846737E-03,-1.0219220800E+00,+1.7187971087E+00
+10.0963200E-03,+1.1595481E-03,-1.0206657982E+00,+1.7186714806E+00
+10.0964800E-03,+757.5380E-06,-1.0219220800E+00,+1.7177292695E+00
+10.0966400E-03,+782.6637E-06,-1.0206657982E+00,+1.7177292695E+00
+10.0968000E-03,+971.1059E-06,-1.0219220800E+00,+1.7166614303E+00
+10.0969600E-03,+971.1059E-06,-1.0313441902E+00,+1.7167870585E+00
+10.0971200E-03,+971.1059E-06,-1.0206657982E+00,+1.7187971087E+00
+10.0972800E-03,+971.1059E-06,-1.0219220800E+00,+1.7186714806E+00
+10.0974400E-03,+971.1059E-06,-1.0206657982E+00,+1.7177292695E+00
+10.0976000E-03,+971.1059E-06,-1.0219220800E+00,+1.7177292695E+00
+10.0977600E-03,+971.1059E-06,-1.0313441902E+00,+1.7177292695E+00
+10.0979200E-03,+971.1059E-06,-1.0313441902E+00,+1.7177292695E+00
+10.0980800E-03,+757.5380E-06,-1.0206657982E+00,+1.7177292695E+00
+10.0982400E-03,+782.6637E-06,-1.0112436879E+00,+1.7177292695E+00
+10.0984000E-03,+971.1059E-06,-1.0112436879E+00,+1.7187971087E+00
+10.0985600E-03,+971.1059E-06,-1.0219220800E+00,+1.7186714806E+00
+10.0987200E-03,+757.5380E-06,-1.0313441902E+00,+1.7177292695E+00
+10.0988800E-03,+782.6637E-06,-1.0206657982E+00,+1.7187971087E+00
+10.0990400E-03,+757.5380E-06,-1.0112436879E+00,+1.7197393198E+00
+10.0992000E-03,+782.6637E-06,-1.0112436879E+00,+1.7186714806E+00
+10.0993600E-03,+1.1846737E-03,-1.0112436879E+00,+1.7177292695E+00
+10.0995200E-03,+1.1595481E-03,-1.0219220800E+00,+1.7177292695E+00
+10.0996800E-03,+971.1059E-06,-1.0206657982E+00,+1.7177292695E+00
+10.0998400E-03,+971.1059E-06,-1.0219220800E+00,+1.7177292695E+00
+10.1000000E-03,+757.5380E-06,-1.0206657982E+00,+1.7187971087E+00
+10.1001600E-03,+782.6637E-06,-1.0112436879E+00,+1.7197393198E+00
+10.1003200E-03,+757.5380E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1004800E-03,+782.6637E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1006400E-03,+971.1059E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1008000E-03,+971.1059E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1009600E-03,+971.1059E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1011200E-03,+971.1059E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1012800E-03,+757.5380E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1014400E-03,+569.0958E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1016000E-03,+782.6637E-06,-1.0219220800E+00,+1.7177292695E+00
+10.1017600E-03,+971.1059E-06,-1.0206657982E+00,+1.7177292695E+00
+10.1019200E-03,+757.5380E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1020800E-03,+782.6637E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1022400E-03,+757.5380E-06,-1.0219220800E+00,+1.7177292695E+00
+10.1024000E-03,+996.2315E-06,-1.0206657982E+00,+1.7177292695E+00
+10.1025600E-03,+1.1595481E-03,-1.0112436879E+00,+1.7187971087E+00
+10.1027200E-03,+971.1059E-06,-1.0112436879E+00,+1.7197393198E+00
+10.1028800E-03,+971.1059E-06,-1.0219220800E+00,+1.7197393198E+00
+10.1030400E-03,+971.1059E-06,-1.0206657982E+00,+1.7197393198E+00
+10.1032000E-03,+971.1059E-06,-1.0112436879E+00,+1.7197393198E+00
+10.1033600E-03,+1.1846737E-03,-1.0112436879E+00,+1.7186714806E+00
+10.1035200E-03,+1.1595481E-03,-1.0219220800E+00,+1.7177292695E+00
+10.1036800E-03,+757.5380E-06,-1.0206657982E+00,+1.7187971087E+00
+10.1038400E-03,+782.6637E-06,-1.0219220800E+00,+1.7186714806E+00
+10.1040000E-03,+971.1059E-06,-1.0206657982E+00,+1.7177292695E+00
+10.1041600E-03,+757.5380E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1043200E-03,+782.6637E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1044800E-03,+971.1059E-06,-1.0219220800E+00,+1.7177292695E+00
+10.1046400E-03,+971.1059E-06,-1.0206657982E+00,+1.7177292695E+00
+10.1048000E-03,+971.1059E-06,-1.0219220800E+00,+1.7177292695E+00
+10.1049600E-03,+971.1059E-06,-1.0313441902E+00,+1.7177292695E+00
+10.1051200E-03,+757.5380E-06,-1.0313441902E+00,+1.7177292695E+00
+10.1052800E-03,+782.6637E-06,-1.0206657982E+00,+1.7187971087E+00
+10.1054400E-03,+1.1846737E-03,-1.0112436879E+00,+1.7186714806E+00
+10.1056000E-03,+1.1595481E-03,-1.0112436879E+00,+1.7166614303E+00
+10.1057600E-03,+971.1059E-06,-1.0219220800E+00,+1.7178548977E+00
+10.1059200E-03,+971.1059E-06,-1.0313441902E+00,+1.7186714806E+00
+10.1060800E-03,+971.1059E-06,-1.0206657982E+00,+1.7177292695E+00
+10.1062400E-03,+971.1059E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1064000E-03,+757.5380E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1065600E-03,+782.6637E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1067200E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1068800E-03,+971.1059E-06,-1.0219220800E+00,+1.7187971087E+00
+10.1070400E-03,+1.1846737E-03,-1.0099874062E+00,+1.7197393198E+00
+10.1072000E-03,+1.3731159E-03,-1.0018215777E+00,+1.7197393198E+00
+10.1073600E-03,+1.1595481E-03,-1.0112436879E+00,+1.7186714806E+00
+10.1075200E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1076800E-03,+971.1059E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1078400E-03,+971.1059E-06,-1.0005652959E+00,+1.7197393198E+00
+10.1080000E-03,+971.1059E-06,-1.0124999697E+00,+1.7186714806E+00
+10.1081600E-03,+971.1059E-06,-1.0206657982E+00,+1.7187971087E+00
+10.1083200E-03,+971.1059E-06,-1.0112436879E+00,+1.7197393198E+00
+10.1084800E-03,+971.1059E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1086400E-03,+971.1059E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1088000E-03,+971.1059E-06,-1.0219220800E+00,+1.7186714806E+00
+10.1089600E-03,+971.1059E-06,-1.0313441902E+00,+1.7166614303E+00
+10.1091200E-03,+757.5380E-06,-1.0206657982E+00,+1.7167870585E+00
+10.1092800E-03,+782.6637E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1094400E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1096000E-03,+757.5380E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1097600E-03,+782.6637E-06,-1.0219220800E+00,+1.7186714806E+00
+10.1099200E-03,+757.5380E-06,-1.0313441902E+00,+1.7177292695E+00
+10.1100800E-03,+782.6637E-06,-1.0206657982E+00,+1.7177292695E+00
+10.1102400E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1104000E-03,+971.1059E-06,-1.0005652959E+00,+1.7187971087E+00
+10.1105600E-03,+971.1059E-06,-991.1431856E-03,+1.7197393198E+00
+10.1107200E-03,+757.5380E-06,-1.0124999697E+00,+1.7186714806E+00
+10.1108800E-03,+782.6637E-06,-1.0206657982E+00,+1.7177292695E+00
+10.1110400E-03,+971.1059E-06,-1.0219220800E+00,+1.7177292695E+00
+10.1112000E-03,+971.1059E-06,-1.0206657982E+00,+1.7177292695E+00
+10.1113600E-03,+971.1059E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1115200E-03,+971.1059E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1116800E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1118400E-03,+971.1059E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1120000E-03,+971.1059E-06,-1.0112436879E+00,+1.7197393198E+00
+10.1121600E-03,+971.1059E-06,-1.0219220800E+00,+1.7186714806E+00
+10.1123200E-03,+971.1059E-06,-1.0206657982E+00,+1.7177292695E+00
+10.1124800E-03,+757.5380E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1126400E-03,+782.6637E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1128000E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1129600E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1131200E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1132800E-03,+757.5380E-06,-1.0005652959E+00,+1.7187971087E+00
+10.1134400E-03,+782.6637E-06,-1.0018215777E+00,+1.7186714806E+00
+10.1136000E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1137600E-03,+757.5380E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1139200E-03,+569.0958E-06,-1.0112436879E+00,+1.7197393198E+00
+10.1140800E-03,+569.0958E-06,-1.0112436879E+00,+1.7197393198E+00
+10.1142400E-03,+569.0958E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1144000E-03,+782.6637E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1145600E-03,+971.1059E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1147200E-03,+971.1059E-06,-1.0219220800E+00,+1.7186714806E+00
+10.1148800E-03,+971.1059E-06,-1.0206657982E+00,+1.7177292695E+00
+10.1150400E-03,+971.1059E-06,-1.0005652959E+00,+1.7177292695E+00
+10.1152000E-03,+971.1059E-06,-1.0018215777E+00,+1.7177292695E+00
+10.1153600E-03,+1.1846737E-03,-1.0219220800E+00,+1.7187971087E+00
+10.1155200E-03,+1.1595481E-03,-1.0206657982E+00,+1.7186714806E+00
+10.1156800E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1158400E-03,+757.5380E-06,-1.0112436879E+00,+1.7166614303E+00
+10.1160000E-03,+782.6637E-06,-1.0112436879E+00,+1.7167870585E+00
+10.1161600E-03,+971.1059E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1163200E-03,+971.1059E-06,-1.0219220800E+00,+1.7186714806E+00
+10.1164800E-03,+971.1059E-06,-1.0313441902E+00,+1.7187971087E+00
+10.1166400E-03,+971.1059E-06,-1.0206657982E+00,+1.7197393198E+00
+10.1168000E-03,+1.1846737E-03,-1.0112436879E+00,+1.7186714806E+00
+10.1169600E-03,+945.9802E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1171200E-03,+782.6637E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1172800E-03,+757.5380E-06,-1.0005652959E+00,+1.7187971087E+00
+10.1174400E-03,+782.6637E-06,-1.0018215777E+00,+1.7186714806E+00
+10.1176000E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1177600E-03,+1.1846737E-03,-1.0219220800E+00,+1.7177292695E+00
+10.1179200E-03,+1.1595481E-03,-1.0206657982E+00,+1.7187971087E+00
+10.1180800E-03,+971.1059E-06,-1.0112436879E+00,+1.7197393198E+00
+10.1182400E-03,+971.1059E-06,-1.0112436879E+00,+1.7197393198E+00
+10.1184000E-03,+971.1059E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1185600E-03,+971.1059E-06,-1.0005652959E+00,+1.7177292695E+00
+10.1187200E-03,+971.1059E-06,-1.0018215777E+00,+1.7177292695E+00
+10.1188800E-03,+971.1059E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1190400E-03,+757.5380E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1192000E-03,+569.0958E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1193600E-03,+569.0958E-06,-1.0112436879E+00,+1.7197393198E+00
+10.1195200E-03,+569.0958E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1196800E-03,+782.6637E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1198400E-03,+971.1059E-06,-1.0005652959E+00,+1.7197393198E+00
+10.1200000E-03,+971.1059E-06,-991.1431856E-03,+1.7197393198E+00
+10.1201600E-03,+757.5380E-06,-1.0018215777E+00,+1.7186714806E+00
+10.1203200E-03,+569.0958E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1204800E-03,+782.6637E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1206400E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1208000E-03,+1.1846737E-03,-1.0112436879E+00,+1.7177292695E+00
+10.1209600E-03,+1.3731159E-03,-1.0112436879E+00,+1.7177292695E+00
+10.1211200E-03,+945.9802E-06,-1.0005652959E+00,+1.7187971087E+00
+10.1212800E-03,+782.6637E-06,-1.0018215777E+00,+1.7186714806E+00
+10.1214400E-03,+1.1846737E-03,-1.0112436879E+00,+1.7187971087E+00
+10.1216000E-03,+1.1595481E-03,-1.0112436879E+00,+1.7186714806E+00
+10.1217600E-03,+971.1059E-06,-1.0005652959E+00,+1.7177292695E+00
+10.1219200E-03,+971.1059E-06,-991.1431856E-03,+1.7187971087E+00
+10.1220800E-03,+971.1059E-06,-1.0018215777E+00,+1.7186714806E+00
+10.1222400E-03,+757.5380E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1224000E-03,+996.2315E-06,-1.0005652959E+00,+1.7186714806E+00
+10.1225600E-03,+1.1595481E-03,-1.0018215777E+00,+1.7177292695E+00
+10.1227200E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1228800E-03,+971.1059E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1230400E-03,+1.1846737E-03,-1.0005652959E+00,+1.7186714806E+00
+10.1232000E-03,+1.1595481E-03,-1.0018215777E+00,+1.7177292695E+00
+10.1233600E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1235200E-03,+971.1059E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1236800E-03,+757.5380E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1238400E-03,+569.0958E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1240000E-03,+782.6637E-06,-1.0112436879E+00,+1.7198649479E+00
+10.1241600E-03,+1.1846737E-03,-1.0005652959E+00,+1.7206815308E+00
+10.1243200E-03,+1.1595481E-03,-1.0018215777E+00,+1.7186714806E+00
+10.1244800E-03,+1.1846737E-03,-1.0112436879E+00,+1.7177292695E+00
+10.1246400E-03,+1.1595481E-03,-1.0005652959E+00,+1.7177292695E+00
+10.1248000E-03,+1.1846737E-03,-1.0018215777E+00,+1.7177292695E+00
+10.1249600E-03,+1.1595481E-03,-1.0112436879E+00,+1.7177292695E+00
+10.1251200E-03,+971.1059E-06,-1.0005652959E+00,+1.7187971087E+00
+10.1252800E-03,+971.1059E-06,-1.0018215777E+00,+1.7186714806E+00
+10.1254400E-03,+971.1059E-06,-1.0005652959E+00,+1.7187971087E+00
+10.1256000E-03,+757.5380E-06,-1.0018215777E+00,+1.7186714806E+00
+10.1257600E-03,+569.0958E-06,-1.0005652959E+00,+1.7187971087E+00
+10.1259200E-03,+782.6637E-06,-991.1431856E-03,+1.7197393198E+00
+10.1260800E-03,+757.5380E-06,-1.0018215777E+00,+1.7186714806E+00
+10.1262400E-03,+782.6637E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1264000E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1265600E-03,+971.1059E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1267200E-03,+971.1059E-06,-1.0112436879E+00,+1.7197393198E+00
+10.1268800E-03,+1.1846737E-03,-1.0112436879E+00,+1.7186714806E+00
+10.1270400E-03,+1.1595481E-03,-1.0112436879E+00,+1.7187971087E+00
+10.1272000E-03,+971.1059E-06,-1.0112436879E+00,+1.7197393198E+00
+10.1273600E-03,+971.1059E-06,-1.0219220800E+00,+1.7186714806E+00
+10.1275200E-03,+971.1059E-06,-1.0206657982E+00,+1.7177292695E+00
+10.1276800E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1278400E-03,+757.5380E-06,-1.0005652959E+00,+1.7177292695E+00
+10.1280000E-03,+782.6637E-06,-991.1431856E-03,+1.7187971087E+00
+10.1281600E-03,+971.1059E-06,-1.0018215777E+00,+1.7197393198E+00
+10.1283200E-03,+971.1059E-06,-1.0005652959E+00,+1.7197393198E+00
+10.1284800E-03,+971.1059E-06,-991.1431856E-03,+1.7197393198E+00
+10.1286400E-03,+1.1846737E-03,-991.1431856E-03,+1.7197393198E+00
+10.1288000E-03,+945.9802E-06,-991.1431856E-03,+1.7197393198E+00
+10.1289600E-03,+782.6637E-06,-991.1431856E-03,+1.7197393198E+00
+10.1291200E-03,+757.5380E-06,-991.1431856E-03,+1.7197393198E+00
+10.1292800E-03,+782.6637E-06,-1.0018215777E+00,+1.7186714806E+00
+10.1294400E-03,+757.5380E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1296000E-03,+782.6637E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1297600E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1299200E-03,+971.1059E-06,-1.0005652959E+00,+1.7187971087E+00
+10.1300800E-03,+971.1059E-06,-1.0018215777E+00,+1.7197393198E+00
+10.1302400E-03,+971.1059E-06,-1.0005652959E+00,+1.7186714806E+00
+10.1304000E-03,+971.1059E-06,-1.0018215777E+00,+1.7187971087E+00
+10.1305600E-03,+971.1059E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1307200E-03,+971.1059E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1308800E-03,+971.1059E-06,-1.0005652959E+00,+1.7197393198E+00
+10.1310400E-03,+971.1059E-06,-991.1431856E-03,+1.7186714806E+00
+10.1312000E-03,+757.5380E-06,-1.0018215777E+00,+1.7187971087E+00
+10.1313600E-03,+782.6637E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1315200E-03,+971.1059E-06,-1.0005652959E+00,+1.7177292695E+00
+10.1316800E-03,+971.1059E-06,-1.0018215777E+00,+1.7177292695E+00
+10.1318400E-03,+971.1059E-06,-1.0005652959E+00,+1.7187971087E+00
+10.1320000E-03,+757.5380E-06,-1.0018215777E+00,+1.7197393198E+00
+10.1321600E-03,+569.0958E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1323200E-03,+782.6637E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1324800E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1326400E-03,+971.1059E-06,-1.0005652959E+00,+1.7187971087E+00
+10.1328000E-03,+757.5380E-06,-1.0018215777E+00,+1.7186714806E+00
+10.1329600E-03,+782.6637E-06,-1.0005652959E+00,+1.7187971087E+00
+10.1331200E-03,+971.1059E-06,-1.0018215777E+00,+1.7186714806E+00
+10.1332800E-03,+971.1059E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1334400E-03,+971.1059E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1336000E-03,+971.1059E-06,-1.0112436879E+00,+1.7187971087E+00
+10.1337600E-03,+971.1059E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1339200E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1340800E-03,+1.1846737E-03,-1.0005652959E+00,+1.7187971087E+00
+10.1342400E-03,+1.3731159E-03,-991.1431856E-03,+1.7186714806E+00
+10.1344000E-03,+1.1595481E-03,-1.0018215777E+00,+1.7187971087E+00
+10.1345600E-03,+971.1059E-06,-1.0005652959E+00,+1.7197393198E+00
+10.1347200E-03,+971.1059E-06,-1.0018215777E+00,+1.7186714806E+00
+10.1348800E-03,+971.1059E-06,-1.0005652959E+00,+1.7187971087E+00
+10.1350400E-03,+971.1059E-06,-991.1431856E-03,+1.7186714806E+00
+10.1352000E-03,+971.1059E-06,-991.1431856E-03,+1.7177292695E+00
+10.1353600E-03,+971.1059E-06,-1.0018215777E+00,+1.7177292695E+00
+10.1355200E-03,+757.5380E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1356800E-03,+782.6637E-06,-1.0005652959E+00,+1.7177292695E+00
+10.1358400E-03,+757.5380E-06,-1.0018215777E+00,+1.7177292695E+00
+10.1360000E-03,+782.6637E-06,-1.0005652959E+00,+1.7187971087E+00
+10.1361600E-03,+971.1059E-06,-991.1431856E-03,+1.7197393198E+00
+10.1363200E-03,+971.1059E-06,-1.0018215777E+00,+1.7197393198E+00
+10.1364800E-03,+1.1846737E-03,-1.0005652959E+00,+1.7186714806E+00
+10.1366400E-03,+945.9802E-06,-991.1431856E-03,+1.7177292695E+00
+10.1368000E-03,+782.6637E-06,-991.1431856E-03,+1.7187971087E+00
+10.1369600E-03,+971.1059E-06,-1.0018215777E+00,+1.7197393198E+00
+10.1371200E-03,+971.1059E-06,-1.0112436879E+00,+1.7186714806E+00
+10.1372800E-03,+971.1059E-06,-1.0005652959E+00,+1.7187971087E+00
+10.1374400E-03,+971.1059E-06,-991.1431856E-03,+1.7186714806E+00
+10.1376000E-03,+971.1059E-06,-1.0018215777E+00,+1.7177292695E+00
+10.1377600E-03,+757.5380E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1379200E-03,+782.6637E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1380800E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1382400E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1384000E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
+10.1385600E-03,+971.1059E-06,-1.0112436879E+00,+1.7177292695E+00
